cnpj,endereco,matriz_filial,CEP,CNAE,cnae_2_split,numero,situacao_cadastral,nome_fantasia,UF,municipio,CNPJ_DAT_CON,CNPJ_DAT_CON_M,CNPJ_DAT_CON_Y,index,COD_ID,PN_CON,DIST,PAC,CTAT,SUB,CONJ,MUN,CEG_GD,LGRD,BRR,CLAS_SUB,TIP_CC,FAS_CON,GRU_TEN,TEN_FORN,GRU_TAR,SIT_ATIV,DAT_CON,CAR_INST,LIV,ARE_LOC,TIP_SIST,DEM_CONT,DEM_P_01,DEM_P_02,DEM_P_03,DEM_P_04,DEM_P_05,DEM_P_06,DEM_P_07,DEM_P_08,DEM_P_09,DEM_P_10,DEM_P_11,DEM_P_12,DEM_F_01,DEM_F_02,DEM_F_03,DEM_F_04,DEM_F_05,DEM_F_06,DEM_F_07,DEM_F_08,DEM_F_09,DEM_F_10,DEM_F_11,DEM_F_12,ENE_P_01,ENE_P_02,ENE_P_03,ENE_P_04,ENE_P_05,ENE_P_06,ENE_P_07,ENE_P_08,ENE_P_09,ENE_P_10,ENE_P_11,ENE_P_12,ENE_F_01,ENE_F_02,ENE_F_03,ENE_F_04,ENE_F_05,ENE_F_06,ENE_F_07,ENE_F_08,ENE_F_09,ENE_F_10,ENE_F_11,ENE_F_12,DIC_01,DIC_02,DIC_03,DIC_04,DIC_05,DIC_06,DIC_07,DIC_08,DIC_09,DIC_10,DIC_11,DIC_12,FIC_01,FIC_02,FIC_03,FIC_04,FIC_05,FIC_06,FIC_07,FIC_08,FIC_09,FIC_10,FIC_11,FIC_12,DESCR,POINT_X,POINT_Y,DAT_CON_M,DAT_CON_Y,cnae_secao,ENE_P_count,ENE_F_count
32015880000166,AVENIDA LEOLINO FRANCISCO DOURADO  LIO DOURADO 1392,1,47600000,3511501,3313901,1392,Ativa,COMPLEXO FOTOVOLTAICO BOCA DO RIACHO,BA,3377,2018-11-13,11,2018,288,7045672900,9792263,47,9792263A-23,23,IGP,14260,2903904,,RO BR 430 B J LAPA RIACHO DE SANTANA,RURAL-BOM JESUS DA LAPA,CO9,AT3Tipo1,ABC,AT,82,A3,AT,2019-02-05,26320,0,NU,RD_INTERLIG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-43.3534891,-13.30744908,2,2019,ELETRICIDADE E GÁS,0,0
57507626000459,"AVENIDA DOUTOR ROBERTO MOREIRA, 5005: PARTE; 5005",2,13148914,2029100,2093200,5005,Ativa,,SP,6831,2002-04-23,4,2002,1166,0012682390,090-RM85__-00199,63,25131090,090-RM85,YRH,13818,3536505,,AV DR ROBERTO MOREIRA 5005,RCT DOS PASSAROS,IN,A2-Tipo1,ABCN,AT,94,A2,AT,2020-09-01,0,1,NU,RD_INTERLIG,27400,26471,26941,26735,28064,27480,26247,25513,26396,26397,26910,24355,24694,26711,28276,26875,28646,27945,26403,25690,26545,27568,27747,24683,25594,1525429.0,1533121.0,1673966.0,1469323.0,1609130.028,1555069.0,1394748.0,1679457.0,1080924.0,1383342.0,1366817.0,1412377.0,16279907.0,15601272.0,17246526.0,16983697.0,16515314.856,15979551.0,15061564.0,16410941.0,11471889.0,15326966.0,14960481.0,15459163.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-47.10969176,-22.75711731,9,2020,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
18788137000118,FAZENDA PAU D'ALHO S/N,1,17340000,3511501,3319800,S/N,Ativa,,SP,6205,2013-08-28,8,2013,1035,4000113237,028-00499,63,24813435,028,YBA,16430,3505302,UHE.PH.SP.000208-9,CRT 214D S/N1,BARRA BONITA,IN,A2-Tipo6,ABCN,AT,94,A2,AT,2018-06-01,0,1,NU,RD_INTERLIG,83700,3808,3584,4211,9498,8915,2778,1030,6810,762,8915,6182,4525,3942,3987,4973,10170,14246,14784,8960,14739,11514,14470,15635,5690,192651.0,192326.0,228782.0,151110.0,38886.4,5365.0,448.0,15613.0,717.0,23912.0,100598.0,103951.0,1877770.0,1907203.0,2246093.0,1473696.0,308896.0,199102.0,34709.0,177744.0,42829.0,179704.0,892707.0,922463.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-48.52661566,-22.47558005,6,2018,ELETRICIDADE E GÁS,12,12
08030794000148,OUTROS QUADRA 3 SN,1,62930000,9430800,9493600,SN,Ativa,,CE,1453,2006-05-30,5,2006,1490,1246833,8898771,39,APD,02L1LMNAPD,APD,16566,2307601,,RDR CHAPADA DO APODI - S-N   LIM. DO NORTE CENTRO CE,RDR CHAPADA DO APODI - S-N   LIM. DO NORTE CENTRO CE,RU8,A3-Tipo01,ABC,AT,82,A3,AT,2017-04-06,10000,0,NU,RD_INTERLIG,9100,60,120,170,60,60,60,50,0,0,0,170,0,8770,17520,26360,8710,6630,130,8980,9100,0,0,26160,0,3000.0,6000.0,9000.0,3000.0,2000.0,3000.0,3000.0,0.0,0.0,0.0,9000.0,0.0,2998000.0,2470000.0,5033000.0,1008000.0,781000.0,930000.0,1464000.0,184000.0,0.0,0.0,4806000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FEDERACAO DAS ASSOC P IRRIG JAGUARIBE,-38.07013971,-5.18200206,4,2017,OUTRAS ATIVIDADES DE SERVIÇOS,8,9
07552379000191,AVENIDA YOUSSEF AHMAD EL JAROUCHE 6685,1,79613001,2222600,1821100,6685,Ativa,,MS,9165,2005-08-25,8,2005,960,32067313,2105320308,385,JUPTRI012105317890,EMP01,,13526,5008305,,"AV YOUSSEF AHMAD EL JAROUCHE, 6685",DIST INDUSTRIAL I,IN,AT-4,ABC,AT,94,A2,AT,2007-07-09,8048.64,1,UB,RD_ISOLADA,6650,7638.2,7928.07,7751.84,7533.45,7577.81,7258.14,7090.91,7416.09,6976.33,7017.79,7174.66,6259.52,7882.02,7841.44,7942.35,7977.33,7887.18,7544.94,7555.38,7530.79,7266.22,7177.69,7501.31,6966.05,421650.0,393873.0,414187.0,445048.0,389458.0,428278.0,399028.0,418318.0,463264.0,390582.0,349781.0,369527.0,3560350.0,3527586.0,3691069.0,4033089.0,3965153.0,3742927.0,3648695.0,4020440.0,4099104.0,3711962.0,3535974.0,3679237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-51.66464271,-20.75572462,7,2007,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
88303375000171,AVENIDA ANTONIO F OZANAN 1181,1,92420360,2531401,2944100,1181,Ativa,,RS,8589,1973-09-03,9,1973,65,3091798819,478-RM02-00999,396,1055881726,478,YMJ,15783,4304606,,R ANTONIO F OZANAN 1181 BL HS,VL SAO LUIZ,IN,A3-Tipo2,ABCN,AT,82,A3,AT,2017-02-02,0,1,UB,RD_INTERLIG,8400,5825,5887,6347,6547,6217,5657,6444,6425,6654,6418,6809,6801,7774,7564,7874,7715,7561,7371,7972,8064,7974,7703,7631,7541,260658.0,258565.158,350550.477,305692.0,311058.0,290492.0,335192.0,333151.0,317291.0,307575.575,294912.971,304743.0,2785421.0,2689784.832,3337679.61,3091101.0,3138616.0,2882883.0,3281266.0,3354910.0,3064149.0,3176826.782,2951249.952,3049624.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-51.16980398,-29.87725642,2,2017,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
17249111010282,RODOVIA PR-151 S/N,2,84165700,1052000,,S/N,Ativa,,PR,7495,2010-08-12,8,2010,1396,71262717,580461197,2866,580461192,13036243,72240,14678,4104907,,PR CENTO E CINQUENTA E UM,CENTRO,IN,AT-1,ABC,AT,94,A2,AT,2007-09-17,4500,1,UB,RD_INTERLIG,4500,3847,3473,3276,3381,3591,3466,3011,3238,3322,3418,3385,3389,3721,3738,3418,3561,3645,3500,3355,3259,3599,3452,3582,3477,1506300.0,1274735.0,1439449.2,1410951.78,1387461.2271,1215651.78,1344422.52,1412247.0,1365210.0,1435361.76,1379701.26,1397894.4,3514700.0,2974383.0,3358714.8,3292220.82,3237409.5299,2836520.82,3136985.88,3295243.0,3185490.0,3349177.44,3219302.94,3261753.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-49.99527953,-24.7161471,9,2007,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
13114506000173,AVENIDA SENADOR FLAVIO CARVALHO GUIMARAES 6000,1,84072190,2920401,4511104,6000,Ativa,DAF BRASIL,PR,7777,2011-01-11,1,2011,1351,93030878,578867494,2866,578867497,244,71800,15574,4119905,,SEN FLAVIO CARVALHO GUIMARAES 6000,BOA VISTA,IN,AT-1,ABC,AT,94,A2,AT,2013-01-15,1300,1,UB,RD_INTERLIG,1300,1209,1209,1243,1243,1142,1108,1008,1075,1075,1041,1108,1108,1344,1344,1377,1310,1209,1108,1108,1142,1108,1243,1276,1176,179700.0,176688.0,189052.92,168567.84,155486.52,143818.92,151000.92,156051.0,148107.96,168121.8,163603.44,186553.08,419300.0,412271.0,441123.48,393324.96,362801.88,335577.48,352335.48,364119.0,345585.24,392284.2,381741.36,435290.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-50.13566796,-25.01608112,1,2013,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
49738855000103,AVENIDA DOS AUTONOMISTAS 1542,1,06020010,6810202,4110700,1542,Ativa,,SP,6789,2023-02-28,2,2023,777,ATE0018600,45452097,390,31987177739580694H,RACABB3,ASEA,15838,3534401,,AV DOS AUTONOMISTAS,VILA YARA,CO9,,ABCN,AT,84,A2,AT,2017-06-29,0,1,UB,RD_INTERLIG,14000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,334088.66,312531.2,293020.09,339568.66,266044.01,246373.83,246373.83,242664.95,250499.88,229327.02,250731.71,245731.42,2277909.8,2130946.76,1911896.6,2095553.13,1880776.97,1679668.24,1679668.24,1671973.81,1616486.14,1562525.13,1863649.53,1803108.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-46.69445682,-23.59418351,6,2017,ATIVIDADES IMOBILIÁRIAS,12,12
45478053000150,RODOVIA BR 430 00,1,47600000,3511501,3511502,00,Ativa,,BA,3377,2022-02-28,2,2022,296,7047891218,8297244,47,8297244A-10000279,10000279,,14260,2903904,,RO BR 430 B J LAPA RIACHO DE SANTANA,RURAL-BOM JESUS DA LAPA,CO9,AT3Tipo1,ABC,AT,82,A3,AT,2019-02-22,19860,0,NU,RD_INTERLIG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-43.35489185,-13.30589636,2,2019,ELETRICIDADE E GÁS,0,0
03272383000145,ESTRADA CORONEL RUBENS TRAMUJAS MADER 945,1,27580000,4755502,,945,Inapta,SOUZA E SILVA COMERCIO E REPRESENTACOES LTDA-ME,RJ,6003,1999-06-22,6,1999,1322,6604461,51123535,383,96822,65099198,ITI,13053,3302254,,AVENIDA INDUSTRIAL ALDA BERNARDES DE FARIA E   ITATIAIA ITATIAIA RJ,SEM INFO,CO1,A2-Tipo03,ABC,AT,94,A2,AT,2020-08-01,20000,1,UB,RD_INTERLIG,20000,1680,3080,3291,3700,2999,3033,2872,2942,2890,2930,2941,2747.98,2012,3700,3700,3100,3700,3700,3700,3700,3700,3700,3700,5648.54,129063.0,138445.0,165118.0,102855.34,135723.42,172949.51,139873.0,164319.0,161474.07,162615.0,146957.0,154270.63,986324.0,1040243.0,1205817.0,757182.52,1092009.91,1375627.18,1159787.0,1338265.0,1225903.7,1254878.0,1169559.0,1229250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEB DO BRASIL PRODUTOS DOMESTICOS LTDA,-44.5345696,-22.4850435,8,2020,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,12,12
12314320000103,RUA NOVA DECOBERTA SN,1,88200000,2342702,,SN,Ativa,CERAMICA NOVA DESCOBERTA,SC,8355,2010-08-02,8,2010,534,12351313,2667634,5697,AT-6159880,LT-RM__CPO_TJS_IMP,PBO,13435,4218004,,GOV MARIO COVAS,TIJUCAS - CENTRO,IN,AT-2-Tipo3,ABC,AT,94,A2,AT,1978-05-09,6400,1,UB,RD_INTERLIG,16500,16702.56,16793.28,16591.68,16702.56,16702.56,16722.72,16823.52,16380,16752.96,15855.84,14817.6,13940.64,17115.84,17236.8,16894.08,17115.84,17136,17125.92,17236.8,16974.72,16450.56,16662.24,15049.44,14243.04,970560.0,928325.0,982648.0,890096.0,996571.0,946816.0,940128.0,1028457.0,932951.0,842413.0,772916.0,814423.0,10349103.0,9377529.0,10060522.0,10388649.0,10199710.0,9804501.0,10126816.0,9874173.0,9538953.0,9731567.0,8454940.0,8199019.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-48.627617,-27.21883047,5,1978,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
02508145000476,ESTRADA ESTRADA DO ENGENHO MORENO SN,2,54800000,2229301,2349499,SN,Ativa,DELTA MORENO PORCELANA,PE,2487,2019-05-14,5,2019,1564,7042693892,10701099,43,10701099A-10000404,10000404,MOR,14187,2609402,,ET DO ENGENHO MORENO,DISTRITO INDUSTRIAL,IN,AT-3-Tipo1,ABC,AT,82,A3,AT,2022-01-01,4000,1,UB,RD_INTERLIG,4000,0,1108.8,1088.64,1250.17,1177.85,1184.74,1239.84,1267.39,1274.28,1405.15,1377.6,1439.59,0,1139.04,1196.16,1198.51,1298.39,1363.82,1456.81,1377.6,1425.82,1401.71,1480.92,1463.7,0.0,56822.64,55193.88,63601.21,54304.13,61020.79,62751.4,65570.32,70852.55,68255.78,64952.98,66013.73,0.0,574476.0,553476.0,618111.9,564127.2,595381.5,624569.4,657287.4,658060.58,672957.6,692002.92,663266.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-35.12500013,-8.1343959,1,2022,INDÚSTRIAS DE TRANSFORMAÇÃO,11,11
41995904000262,AVENIDA TARCILO VIEIRA DE MELLO 4064,2,47600000,3511501,3512300,4064,Ativa,,BA,3377,2022-02-14,2,2022,296,7047891218,8297244,47,8297244A-10000279,10000279,,14260,2903904,,RO BR 430 B J LAPA RIACHO DE SANTANA,RURAL-BOM JESUS DA LAPA,CO9,AT3Tipo1,ABC,AT,82,A3,AT,2019-02-22,19860,0,NU,RD_INTERLIG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-43.35489185,-13.30589636,2,2019,ELETRICIDADE E GÁS,0,0
07378879000159,AVENIDA REPUBLICA DO LIBANO 251,1,51110160,6822600,6810201,251,Ativa,MAR DO NORTE INVESTIMENTOS,PE,2531,2005-05-16,5,2005,1592,7011037130,10135832,43,10135832A-10000132,10000132,SRM,14204,2611606,,AV REPUBLICA DO LIBANO,PINA,CO6,AT-3-Tipo3,ABC,AT,82,A3,AT,2013-02-01,15000,1,UB,RD_INTERLIG,15000,6499.2,6528,6576,6585.6,7401.6,7516.8,6576,6220.8,6307.2,6115.83,6281.76,6619.63,8918.4,8947.2,8976,9062.4,8918.4,8860.8,8572.8,8486.4,8467.2,8298.89,8595.68,9100.79,448344.0,393000.0,377832.0,416126.4,357859.2,404217.6,362323.2,376670.4,400219.2,368339.7,352105.97,372449.7,3829200.0,3737040.0,3378720.0,3831120.0,3660720.0,3679920.0,3456720.0,3556080.0,3470400.0,3360188.95,3584128.52,3647102.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-34.8970182,-8.08669468,2,2013,ATIVIDADES IMOBILIÁRIAS,12,12
48922364001550,RODOVIA BR - 163 S/N,2,79965000,0151201,0111302,S/N,Ativa,FAZENDA ITAQUIRAI,MS,9807,2023-01-09,1,2023,424,9001611,29766032,404,78683993739719969MT,74380668,910398,12847,5004601,,RODOVIA BR 163,RURAL,IN,AT-2-Tipo4,ABC,AT,94,A2,AT,2007-01-05,3036,1,NU,RD_INTERLIG,12800,6071.15,6210.7,6301.01,6223.21,5940.12,6064.67,5712.74,5677.41,5885.51,5914.26,5972.1,6057.59,6210.3,6331.82,6324.07,6275.68,6062.09,6236.33,5965.98,6059.6,6119.68,6053.75,6103.3,6190.3,352372.0,338279.0,385283.0,321464.0,326384.0,318109.0,333019.0,355603.0,321450.0,296441.0,315542.0,341329.43,3054225.0,2816897.0,3240184.0,3056304.0,2600875.0,2605515.0,2852306.0,2820246.0,2875339.0,2645745.0,2820729.0,2876866.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-54.19114545,-23.51006794,1,2007,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",12,12
01906649000139,RUA PARSIFAL BARROSO S/N,1,62560000,9430800,9493600,S/N,Ativa,CONSELHO ESCOLAR,CE,1457,1997-06-13,6,1997,1505,9000966,37354811,39,BXU,02S6MRCBXU,BXU,13282,2307809,,BARRAGEM SANTA ROSA S-N   MARCO  CE,BARRAGEM SANTA ROSA S-N   MARCO  CE,RU8,A3-Tipo01,ABC,AT,82,A3,AT,2017-04-26,10000,0,NU,RD_INTERLIG,7391,43.2,69.6,43.2,68.4,43.2,43.2,28.8,43.2,28.8,28.8,28.8,29,3787.2,1310.4,3772.8,2534.4,56.4,43.2,2534.4,3772.8,3772.8,3772.8,3772.8,3773,1810.0,1696.0,1624.0,1702.0,1577.0,1761.0,1666.0,1703.0,1745.28,1642.0,1548.0,1727.5,1112397.0,513576.0,682650.0,289015.0,112349.0,324324.0,455536.0,598628.0,1101715.07,1203729.0,1216789.0,1461105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DISTR DE IRRIG DO PERIMETRO BAIXO ACARAU,-40.12508834,-3.11291892,4,2017,OUTRAS ATIVIDADES DE SERVIÇOS,12,12
05515009000230,RUA MARECHAL RONDON S/N,2,89140000,3511501,,S/N,Ativa,,SC,8135,2007-02-12,2,2007,642,42598585,12964500,5697,AT-S-6205608,,SPO,16052,4206900,UHE.PH.SC.028564-1,SUBIDA,ALTO SUBIDA/IB,IN,AT-2-Tipo1,ABC,AT,94,A2,AT,2009-09-24,80,1,UB,RD_INTERLIG,190380,0.327,0,0,0,4.997,0.121,0,4.72,0.214,0.025,0.139,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768,0.0,0.0,0.0,5.391,0.121,0.0,4.829,0.214,0.025,0.139,0.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O PONTO DE CONEXAO � DIRETAMENTE NO BARRAMENTO DA SUBESTACAO (SEM CTAT A DECLARAR),-49.46716292,-27.09671365,9,2009,ELETRICIDADE E GÁS,0,8
36087779000171,SITIO JUNCO 2 S/N,1,47300000,3511501,3512300,S/N,Ativa,,BA,3443,2020-01-21,1,2020,235,7051756538,10008762,47,9797352A-10000427,10000427,CSN,16353,2907608,,RO BR 235,RURAL-CASA NOVA,IN,AT3Tipo1,ABC,AT,82,A3,AT,2019-10-17,28473,0,NU,RD_INTERLIG,81.56166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-42.18573021,-11.10907285,10,2019,ELETRICIDADE E GÁS,0,0
22551421000143,RUA BERTHA WEEGE 2880,1,89260500,1412601,,2880,Ativa,,SC,8175,2015-05-29,5,2015,539,12352719,2667297,5697,AT-4678447,LT-RM__MWE_BND_GRM,MWE,13370,4208906,,BERTHA WEEGE,B.DO RIO CERRO-JSL,IN,AT-2-Tipo3,ABC,AT,94,A2,AT,1982-04-30,725,1,UB,RD_INTERLIG,4700,4275.6,4611.6,4141.2,3973.2,3771.6,4065.6,3704.4,3939.6,4090.8,4090.8,4242,4544.4,4788,4947.6,4712.4,4452,4250.4,4225.2,4233.6,4418.4,4620,4846.8,4830,4956,179487.0,240116.0,217215.0,177723.0,221197.0,217024.0,206755.0,237329.0,220166.0,218750.0,205821.0,145943.0,1554243.0,1948871.0,1927953.0,1548901.0,1785153.0,1776072.0,1733531.0,1855868.0,1826021.0,1830502.0,1706865.0,1246150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-49.13007295,-26.5184647,4,1982,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
16499050000286,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES 1465,2,05145000,4781400,,1465,Ativa,CODIGO GIRLS,SP,7107,2014-02-20,2,2014,829,0202249346,357660006,390,32442547739926065H,RACSHTP2,TIEP,12833,3550308,,AV RAIMUNDO PEREIRA DE MAGALHAES,JARDIM IRIS,CO1,,ABCN,AT,84,A2,AT,2017-04-06,500,1,UB,RD_INTERLIG,420,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,7023.89,6632.7,6170.92,6962.39,4532.46,3232.25,3232.25,3497.95,2827.49,2496.96,3614.3,3953.76,37753.62,35247.44,34094.73,43251.34,33239.35,19111.91,19111.91,19461.84,14951.2,14673.26,24987.64,22871.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-46.72317035,-23.64062818,4,2017,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,12,12
03535078000107,RUA FELIPE CAMARAO 046,1,43700000,3104700,,046,Inapta,COOPMARE,BA,3913,1999-11-29,11,1999,265,7054918962,12592630,47,12592630A-10000186,10000186,XER,14281,2930709,,RO URBANA,CIA I,IN,AT3Tipo1,ABC,AT,82,A3,AT,2020-05-03,1300,0,NU,RD_INTERLIG,265,142.8,147,159.6,138.6,151.2,147,159.6,142.8,159.6,147,277.2,634.2,302.4,302.4,306.6,310.8,327.6,327.6,319.2,277.2,285.6,310.8,445.2,831.6,7323.75,6802.95,6546.75,6250.65,5572.35,5515.65,5546.1,5531.4,6263.25,5675.25,9609.6,20631.45,87885.0,90405.0,81480.0,88095.0,85680.0,78015.0,80640.0,79905.0,82950.0,78225.0,128520.0,216720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-38.4280813,-12.83272898,5,2020,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
47842404000196,ESTRADA NOVO SARANDI S/N,1,89930000,3511501,,S/N,Ativa,CGH LODI,SC,8329,2022-09-05,9,2022,637,51748042,13138210,5697,AT-S-6248699,,SJC,13425,4216701,,ARNILDO SCHNORR,SAO DOMINGOS,IN,AT-3-Tipo1,ABC,AT,82,A3,AT,2020-02-28,600.001,1,UB,RD_INTERLIG,6000,37.8,42,37.8,16.8,25.2,21,37.8,37.8,37.8,16.8,37.8,37.8,37.8,37.8,37.8,8.4,4.2,4.2,37.8,37.8,37.8,16.8,37.8,37.8,2333.1,2423.4,1453.2,4.2,2.1,2.1,235.2,210.0,163.8,16.8,178.5,1344.0,17398.5,14855.4,8983.8,100.8,60.9,81.9,1768.2,1671.6,231.0,67.2,522.9,8513.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O PONTO DE CONEXAO � DIRETAMENTE NO BARRAMENTO DA SUBESTACAO (SEM CTAT A DECLARAR),-53.51269904,-26.44659549,2,2020,ELETRICIDADE E GÁS,12,12
15288028000143,RUA ANTONIO JOSE PEREIRA 254,1,27580000,4755502,4721104,254,Inapta,,RJ,6003,2012-03-29,3,2012,1322,6604461,51123535,383,96822,65099198,ITI,13053,3302254,,AVENIDA INDUSTRIAL ALDA BERNARDES DE FARIA E   ITATIAIA ITATIAIA RJ,SEM INFO,CO1,A2-Tipo03,ABC,AT,94,A2,AT,2020-08-01,20000,1,UB,RD_INTERLIG,20000,1680,3080,3291,3700,2999,3033,2872,2942,2890,2930,2941,2747.98,2012,3700,3700,3100,3700,3700,3700,3700,3700,3700,3700,5648.54,129063.0,138445.0,165118.0,102855.34,135723.42,172949.51,139873.0,164319.0,161474.07,162615.0,146957.0,154270.63,986324.0,1040243.0,1205817.0,757182.52,1092009.91,1375627.18,1159787.0,1338265.0,1225903.7,1254878.0,1169559.0,1229250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEB DO BRASIL PRODUTOS DOMESTICOS LTDA,-44.5345696,-22.4850435,8,2020,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,12,12
29319179000398,RODOVIA PA 483 SN,2,68445000,4930202,,SN,Inapta,PUERTO RICCO TRANSPORTE E LOGISTICA,PA,0425,2018-08-09,8,2018,455,105848463,A117861,371,A113342,1255,LHV,16687,1501303,,R. VERDE E BRANCO,ITUPANEMA,CO2,A2-Tipo1,ABCN,AT,82,A3,AT,2018-11-01,3270.96,1,NU,RD_INTERLIG,5240,2646,2797.03,2822.32,2755.2,2637.6,2805.6,2906.4,2822.4,2452.8,2654.4,2637.6,2671.2,2646,2822.65,2772,2872.8,2940,2940,2973.6,2872.8,2788.8,2906.4,2772,2688,49726.59,74459.99,86803.58,80736.6,88691.4,105798.0,108880.8,118452.6,75835.2,70098.0,79518.6,84789.6,497182.46,867149.58,935948.92,1044934.8,1061823.0,1105561.8,1182774.6,1115167.2,919879.8,925444.8,831091.8,888182.4,0,0,0,0,0,0,0,0,0,3.5,0,1.97,0,0,0,0,0,0,0,0,0,1,0,1,HIDROVIAS DO BRASIL VILA DO CONDE S A,-48.71211899,-1.51165125,11,2018,"TRANSPORTE, ARMAZENAGEM E CORREIO",12,12
